,equity
2015-07-16,1.6225472946506014
2015-07-17,1.6405842514253015
2015-07-20,1.6550581409025773
2015-07-21,1.6560217065093368
2015-07-22,1.6397422821727217
2015-07-23,1.646961678205896
2015-07-24,1.6317406452304404
2015-07-27,1.5651067770261282
2015-07-28,1.571977335642091
2015-07-29,1.587061814011092
2015-07-30,1.5851224978714553
2015-07-31,1.5883989186711382
2015-08-03,1.6002227061751484
2015-08-04,1.5940563597246074
2015-08-05,1.575120719706149
2015-08-06,1.5800746272118436
2015-08-07,1.5732590271905278
2015-08-10,1.5837556148887348
2015-08-11,1.6148910936216512
2015-08-12,1.5847877965051598
2015-08-13,1.594360703764573
2015-08-14,1.593862378113966
2015-08-17,1.5893656234122207
2015-08-18,1.5829104988635032
2015-08-19,1.5658103664881662
2015-08-20,1.5501135199286238
2015-08-21,1.5179670484603962
2015-08-24,1.3892258068475023
2015-08-25,1.3648772340976665
2015-08-26,1.3678927726085597
2015-08-27,1.4000585167247535
2015-08-28,1.4151997278166926
2015-08-31,1.4086579006006716
2015-09-01,1.3859050147394854
2015-09-02,1.4388639110501278
2015-09-07,1.3822622295362788
2015-09-08,1.3994947421195083
2015-09-09,1.4063703606915716
2015-09-10,1.3910136654876353
2015-09-11,1.396849660041127
2015-09-14,1.3992202603439627
2015-09-15,1.3872547594958449
2015-09-16,1.4023822274448023
2015-09-17,1.4015812069727744
2015-09-18,1.3999914161115918
2015-09-21,1.3901060739472544
2015-09-22,1.3932621817096444
2015-09-23,1.382799535885711
2015-09-24,1.382799535885711
2015-09-25,1.384701835126426
2015-09-28,1.3770926381635658
2015-09-29,1.357594070946235
2015-09-30,1.358069645756414
2015-10-08,1.3813728114551744
2015-10-09,1.384701835126426
2015-10-12,1.389933158038393
2015-10-13,1.3874728833343708
2015-10-14,1.3828389228276259
2015-10-15,1.3871369547702663
2015-10-16,1.3985983732839744
2015-10-19,1.398223267742805
2015-10-20,1.4027569446835746
2015-10-21,1.3994614689683558
2015-10-22,1.3993735043988158
2015-10-23,1.4201769868478507
2015-10-26,1.4293037032397025
2015-10-27,1.426009746533327
2015-10-28,1.430529422210745
2015-10-29,1.4325102949090625
2015-10-30,1.4367453821029739
2015-11-02,1.4267761469468319
2015-11-03,1.4373418669246905
2015-11-04,1.4396279978298703
2015-11-05,1.4391707716488342
2015-11-06,1.4373822542815287
2015-11-09,1.4475190081856546
2015-11-10,1.4355773510373293
2015-11-11,1.4279058802773386
2015-11-12,1.4230636578803424
2015-11-13,1.4130461430242316
2015-11-16,1.3998120299735646
2015-11-17,1.4174894933658915
2015-11-18,1.4156548326306577
2015-11-19,1.4317081140639516
2015-11-20,1.4301366896325733
2015-11-23,1.4322345866716624
2015-11-24,1.431775921487854
2015-11-25,1.429678024448765
2015-11-26,1.430790783696335
2015-11-27,1.428242214865191
2015-11-30,1.4275996771606192
2015-12-01,1.4271485631010434
2015-12-02,1.4375241864712849
2015-12-03,1.446959575190345
2015-12-04,1.4198245274020342
2015-12-07,1.4314820594310333
2015-12-08,1.4265984636923266
2015-12-09,1.4274914247497312
2015-12-10,1.4194547752330886
2015-12-11,1.4207942168191954
2015-12-14,1.4096322036016362
2015-12-15,1.4149899699460649
2015-12-16,1.4207942168191954
2015-12-17,1.4324027105654573
2015-12-18,1.4207942168191954
2015-12-21,1.4158829310034695
2015-12-22,1.4150336261046428
2015-12-23,1.4159944183639759
2015-12-24,1.420480230906707
2015-12-25,1.417340162126795
2015-12-28,1.4146486746011564
2015-12-29,1.4177887433810683
2015-12-30,1.4290032747378967
2015-12-31,1.4334890872806278
2016-01-04,1.4227231371780729
2016-01-05,1.4124057683297906
2016-01-06,1.4159944183639759
2016-01-07,1.4079199557870592
2016-01-08,1.397154005684504
2016-01-11,1.3908738681246802
2016-01-12,1.3863880555819488
2016-01-13,1.3922196118874992
2016-01-14,1.3796593367678516
2016-01-15,1.3720334554452083
2016-01-18,1.3648561553768381
2016-01-19,1.3751735242251202
2016-01-20,1.358576017817014
2016-01-21,1.3491993167414127
2016-01-22,1.3613796534528757
2016-01-25,1.3759023626088505
2016-01-26,1.3496677912303152
2016-01-27,1.3599742299861683
2016-01-28,1.3529471126526322
2016-01-29,1.3623166024306805
2016-02-01,1.3749654136310459
2016-02-02,1.3694321925105175
2016-02-03,1.3564281416729442
2016-02-04,1.3681659409215072
2016-02-05,1.3900307372146712
2016-02-15,1.417089374885044
2016-02-16,1.4040897200205955
2016-02-17,1.400690449132323
2016-02-18,1.4051219662906687
2016-02-19,1.4100257517461863
2016-02-22,1.405532288445372
2016-02-23,1.4097586445263655
2016-02-24,1.4077399959204009
2016-02-25,1.4233854698053487
2016-02-26,1.4314962468384167
2016-02-29,1.4207642197339587
2016-03-01,1.4285105185465055
2016-03-02,1.4479294028652183
2016-03-03,1.4523576995819067
2016-03-04,1.459478853837426
2016-03-07,1.4597556223822188
2016-03-08,1.4519900009197277
2016-03-09,1.4361297046324561
2016-03-10,1.4391154329243674
2016-03-11,1.4471417207233643
2016-03-14,1.4502738843918157
2016-03-15,1.4367122256969593
2016-03-16,1.4400302277928172
2016-03-17,1.4537415423058713
2016-03-18,1.4546402349660346
2016-03-21,1.4432895041878642
2016-03-22,1.4490332566027333
2016-03-23,1.4482126122933265
2016-03-24,1.4317336123323423
2016-03-25,1.4378973482268869
2016-03-28,1.4372102575273906
2016-03-29,1.4363051239839126
2016-03-30,1.4522338072969685
2016-03-31,1.4468384308943336
2016-04-01,1.445724915831847
2016-04-05,1.446493275323757
2016-04-06,1.4481538865925148
2016-04-07,1.4561246691323575
2016-04-08,1.4534124889435818
2016-04-11,1.4574924096480353
2016-04-12,1.4554769814837285
2016-04-13,1.4570072595842334
2016-04-14,1.458335597049044
2016-04-15,1.4618684215472264
2016-04-18,1.4582672100232603
2016-04-19,1.4680973240258974
2016-04-20,1.4643528975670486
2016-04-21,1.4750817042298487
2016-04-22,1.4667754274444014
2016-04-25,1.4552098742639075
2016-04-26,1.4533408814761404
2016-04-27,1.4552002129389354
2016-04-28,1.4559589111058728
2016-04-29,1.4607910890939495
2016-05-03,1.4736624366476523
2016-05-04,1.4614749593517884
2016-05-05,1.459049209032778
2016-05-06,1.4612665778327791
2016-05-09,1.4642490856830332
2016-05-10,1.459267251876759
2016-05-11,1.4730533942989121
2016-05-12,1.464323913592132
2016-05-13,1.4634839466327807
2016-05-16,1.4678438563236846
2016-05-17,1.472493416326011
2016-05-18,1.4634839466327807
2016-05-19,1.4552524977564318
2016-05-20,1.4543538050962692
2016-05-23,1.4591369187085061
